Time,Latitude,Longitude,Altitude,Heading_Angle,Path_Angle,LOS_Angle_Lat,LOS_Angle_Lon,Command_Lat,Command_Lon
148,50.3218,-75.6504,19611.9,309.145,-0.398385,126.657,0.36823,1.10994,-0.0174116
149,50.3286,-75.6634,19603.6,309.198,-0.399216,126.666,0.368436,1.14656,-0.0172771
150,50.3354,-75.6765,19595.2,309.252,-0.400041,126.675,0.368641,1.11414,-0.0171857
151,50.3422,-75.6895,19586.8,309.305,-0.400862,126.684,0.368849,1.09285,-0.0174198
152,50.349,-75.7025,19578.4,309.358,-0.401694,126.693,0.369055,1.12966,-0.0172842
153,50.3559,-75.7155,19570,309.412,-0.402519,126.701,0.36926,1.09716,-0.0171921
154,50.3627,-75.7286,19561.5,309.464,-0.40334,126.71,0.369468,1.07579,-0.0174276
155,50.3695,-75.7416,19553.1,309.515,-0.404172,126.719,0.369674,1.08583,-0.0171964
156,50.3764,-75.7545,19544.6,309.567,-0.404993,126.727,0.369882,1.06451,-0.0174325
157,50.3832,-75.7675,19536.1,309.618,-0.405825,126.736,0.370087,1.07461,-0.0172002
158,50.3901,-75.7805,19527.6,309.669,-0.406646,126.744,0.370294,1.09607,-0.017297
159,50.3969,-75.7935,19519.1,309.722,-0.407472,126.752,0.370501,1.02048,-0.0173445
160,50.4038,-75.8064,19510.6,309.77,-0.4083,126.761,0.370707,1.08483,-0.0173013
161,50.4107,-75.8194,19502,309.822,-0.409127,126.768,0.370912,0.88478,-0.0172024
162,50.4176,-75.8324,19493.4,309.864,-0.409948,126.773,0.371114,0.629995,-0.0169108
163,50.4245,-75.8453,19484.8,309.895,-0.410755,126.777,0.371313,0.472899,-0.0166677
164,50.4314,-75.8582,19476.2,309.917,-0.411551,126.779,0.371509,0.21863,-0.0163723
165,50.4383,-75.8712,19467.6,309.928,-0.412333,126.779,0.371702,-0.00829418,-0.0161716
166,50.4452,-75.8841,19458.9,309.927,-0.413105,126.777,0.371891,-0.191535,-0.0158266
167,50.452,-75.8971,19450.3,309.918,-0.413861,126.776,0.372079,-0.123836,-0.0157759
168,50.4589,-75.91,19441.6,309.912,-0.414614,126.775,0.372269,-0.169812,-0.0159145
169,50.4658,-75.923,19432.9,309.904,-0.415374,126.774,0.372457,-0.129021,-0.0157669
170,50.4727,-75.9359,19424.2,309.898,-0.416127,126.772,0.372647,-0.17519,-0.0159059
171,50.4796,-75.9489,19415.5,309.889,-0.416886,126.771,0.372837,-0.177908,-0.0159017
172,50.4865,-75.9618,19406.7,309.881,-0.417645,126.77,0.373025,-0.136809,-0.0157529
173,50.4934,-75.9748,19398,309.874,-0.418397,126.768,0.373213,-0.210627,-0.0157944
174,50.5003,-75.9878,19389.2,309.864,-0.419152,126.767,0.373403,-0.185842,-0.0158884
175,50.5072,-76.0007,19380.4,309.855,-0.41991,126.765,0.373591,-0.14447,-0.0157388
176,50.5141,-76.0137,19371.6,309.849,-0.420662,126.764,0.37378,-0.191023,-0.0158794
177,50.521,-76.0267,19362.8,309.839,-0.42142,126.762,0.373969,-0.221301,-0.0157759
178,50.5278,-76.0397,19354,309.829,-0.422173,126.761,0.374156,-0.152184,-0.0157245
179,50.5347,-76.0526,19345.1,309.822,-0.422924,126.759,0.374345,-0.226486,-0.0157663
180,50.5416,-76.0656,19336.3,309.811,-0.423677,126.758,0.374534,-0.201527,-0.0158616
181,50.5485,-76.0786,19327.4,309.801,-0.424434,126.756,0.37472,-0.187421,-0.0156102
182,50.5554,-76.0916,19318.5,309.792,-0.425179,126.754,0.37491,-0.206645,-0.0158523
183,50.5622,-76.1046,19309.6,309.782,-0.425936,126.753,0.375097,-0.237012,-0.0157476
184,50.5691,-76.1176,19300.6,309.771,-0.426688,126.751,0.375287,-0.211825,-0.0158433
185,50.576,-76.1306,19291.7,309.761,-0.427445,126.749,0.375473,-0.197552,-0.0155899
186,50.5829,-76.1436,19282.7,309.752,-0.428189,126.747,0.37566,-0.244748,-0.0157328
187,50.5897,-76.1567,19273.8,309.74,-0.42894,126.746,0.375849,-0.219514,-0.0158296
188,50.5966,-76.1697,19264.8,309.729,-0.429696,126.744,0.376035,-0.205113,-0.0155746
189,50.6035,-76.1827,19255.8,309.72,-0.43044,126.742,0.376223,-0.252511,-0.0157183
190,50.6103,-76.1957,19246.7,309.707,-0.43119,126.74,0.376411,-0.255119,-0.0157137
191,50.6172,-76.2088,19237.7,309.695,-0.43194,126.738,0.376598,-0.257612,-0.0157087
192,50.6241,-76.2218,19228.6,309.683,-0.43269,126.736,0.376785,-0.187049,-0.0156563
193,50.6309,-76.2348,19219.6,309.674,-0.433438,126.734,0.376972,-0.262679,-0.0156988
194,50.6378,-76.2479,19210.5,309.662,-0.434187,126.732,0.37716,-0.265353,-0.015694
195,50.6447,-76.2609,19201.4,309.649,-0.434937,126.73,0.377347,-0.267838,-0.0156889
196,50.6515,-76.274,19192.3,309.636,-0.435686,126.728,0.377532,-0.224975,-0.0155328
197,50.6584,-76.287,19183.1,309.625,-0.436428,126.726,0.377718,-0.300982,-0.0155751
198,50.6652,-76.3001,19174,309.611,-0.437171,126.724,0.377905,-0.275402,-0.015674
199,50.6721,-76.3131,19164.8,309.598,-0.43792,126.721,0.378092,-0.277809,-0.015669
200,50.6789,-76.3262,19155.6,309.585,-0.438668,126.719,0.378279,-0.280286,-0.0156639
201,50.6858,-76.3393,19146.5,309.571,-0.439416,126.717,0.378464,-0.237057,-0.0155063
202,50.6926,-76.3524,19137.2,309.56,-0.440156,126.715,0.378651,-0.28528,-0.0156537
203,50.6995,-76.3655,19128,309.546,-0.440903,126.713,0.378837,-0.316178,-0.0155437
204,50.7063,-76.3785,19118.8,309.531,-0.441646,126.71,0.379024,-0.290297,-0.0156436
205,50.7131,-76.3916,19109.5,309.517,-0.442392,126.708,0.379209,-0.321059,-0.0155329
206,50.72,-76.4047,19100.2,309.502,-0.443134,126.706,0.379394,-0.249049,-0.0154792
207,50.7268,-76.4178,19091,309.49,-0.443873,126.703,0.37958,-0.297554,-0.0156282
208,50.7336,-76.4309,19081.6,309.476,-0.444619,126.701,0.379766,-0.328594,-0.015517
209,50.7405,-76.444,19072.3,309.46,-0.44536,126.698,0.379952,-0.302556,-0.0156179
210,50.7473,-76.4572,19063,309.446,-0.446106,126.696,0.380137,-0.333458,-0.015506
211,50.7541,-76.4703,19053.6,309.43,-0.446846,126.693,0.38032,-0.289468,-0.0153449
212,50.761,-76.4834,19044.3,309.416,-0.447579,126.691,0.380506,-0.309743,-0.0156022
213,50.7678,-76.4965,19034.9,309.401,-0.448324,126.688,0.380691,-0.340852,-0.0154899
214,50.7746,-76.5097,19025.5,309.385,-0.449064,126.685,0.380876,-0.343292,-0.0154842
215,50.7814,-76.5228,19016.1,309.369,-0.449803,126.683,0.381062,-0.316989,-0.0155867
216,50.7882,-76.5359,19006.7,309.353,-0.450547,126.68,0.381247,-0.348062,-0.0154732
217,50.795,-76.5491,18997.2,309.337,-0.451286,126.677,0.381432,-0.350497,-0.0154674
218,50.8019,-76.5622,18987.8,309.32,-0.452024,126.675,0.381614,-0.305896,-0.0153042
219,50.8087,-76.5754,18978.3,309.305,-0.452755,126.672,0.381799,-0.355261,-0.0154563
220,50.8155,-76.5886,18968.8,309.288,-0.453493,126.669,0.381983,-0.35774,-0.015451
221,50.8223,-76.6017,18959.3,309.271,-0.454231,126.667,0.382169,-0.331244,-0.0155549
222,50.8291,-76.6149,18949.8,309.256,-0.454973,126.664,0.382353,-0.362491,-0.0154398
223,50.8359,-76.6281,18940.2,309.238,-0.455711,126.661,0.382537,-0.364918,-0.015434
224,50.8427,-76.6413,18930.7,309.221,-0.456448,126.658,0.38272,-0.396209,-0.015318
225,50.8495,-76.6545,18921.1,309.202,-0.457179,126.655,0.382904,-0.369568,-0.0154225
226,50.8563,-76.6676,18911.5,309.184,-0.457915,126.652,0.383088,-0.371836,-0.0154169
227,50.8631,-76.6808,18901.9,309.166,-0.458651,126.649,0.383272,-0.37418,-0.0154112
228,50.8698,-76.6941,18892.3,309.149,-0.459387,126.646,0.383454,-0.32879,-0.0152447
