Time,Latitude,Longitude,Altitude,Heading_Angle,Path_Angle,LOS_Angle_Lat,LOS_Angle_Lon,Command_Lat,Command_Lon
4905,47.0698,-68.6961,70000,92.6999,0,32.727,-0.418742,39.2,0
4906,47.0685,-68.6622,70000,93.5637,0,32.54,-0.421202,39.2,0
4907,47.0669,-68.6284,70000,94.4276,0,32.3502,-0.423666,39.2,0
4908,47.065,-68.5946,70000,95.2914,0,32.1562,-0.426126,39.2,0
4909,47.0627,-68.5609,70000,96.1553,0,31.959,-0.428599,39.2,0
4910,47.06,-68.5272,70000,97.0191,0,31.7581,-0.431063,39.2,0
4911,47.057,-68.4935,70000,97.883,0,31.5539,-0.433523,39.2,0
4912,47.0537,-68.46,70000,98.7468,0,31.3452,-0.435979,39.2,0
4913,47.05,-68.4265,70000,99.6106,0,31.1341,-0.438431,39.2,0
4914,47.046,-68.3931,70000,100.474,0,30.9196,-0.440887,39.2,0
4915,47.0416,-68.3598,70000,101.338,0,30.7009,-0.443333,39.2,0
4916,47.0369,-68.3267,70000,102.202,0,30.4792,-0.445763,39.2,0
4917,47.0318,-68.2936,70000,103.066,0,30.2539,-0.448193,39.2,0
4918,47.0264,-68.2606,70000,103.93,0,30.0256,-0.450621,39.2,0
4919,47.0207,-68.2278,70000,104.794,0,29.7938,-0.453025,39.2,0
4920,47.0147,-68.1951,70000,105.658,0,29.5587,-0.455435,39.2,0
4921,47.0082,-68.1625,70000,106.521,0,29.3206,-0.457833,39.2,0
4922,47.0015,-68.1301,70000,107.385,0,29.0787,-0.460204,39.2,0
4923,46.9944,-68.0979,70000,108.249,0,28.8345,-0.462567,39.2,0
4924,46.987,-68.0658,70000,109.113,0,28.5866,-0.464926,39.2,0
4925,46.9793,-68.0339,70000,109.977,0,28.336,-0.467261,39.2,0
4926,46.9713,-68.0022,70000,110.841,0,28.0823,-0.46958,39.2,0
4927,46.9629,-67.9706,70000,111.704,0,27.8261,-0.471897,39.2,0
4928,46.9542,-67.9393,70000,112.568,0,27.5668,-0.474179,39.2,0
4929,46.9451,-67.9081,70000,113.432,0,27.3046,-0.476443,39.2,0
4930,46.9358,-67.8772,70000,114.296,0,27.0395,-0.478696,39.2,0
4931,46.9261,-67.8464,70000,115.16,0,26.7722,-0.480917,39.2,0
4932,46.9162,-67.8159,70000,116.024,0,26.5022,-0.483126,39.2,0
4933,46.9059,-67.7856,70000,116.888,0,26.2295,-0.485303,39.2,0
4934,46.8953,-67.7556,70000,117.751,0,25.9542,-0.487466,39.2,0
4935,46.8843,-67.7258,70000,118.615,0,25.6775,-0.4896,39.2,0
4936,46.8731,-67.6963,70000,119.479,0,25.3979,-0.491711,39.2,0
4937,46.8616,-67.667,70000,120.343,0,25.116,-0.493787,39.2,0
4938,46.8498,-67.6379,70000,121.207,0,24.8324,-0.495842,39.2,0
4939,46.8377,-67.6092,70000,122.071,0,24.5467,-0.497869,39.2,0
4940,46.8253,-67.5807,70000,122.934,0,24.259,-0.499859,39.2,0
4941,46.8126,-67.5525,70000,123.798,0,23.9703,-0.501832,39.2,0
4942,46.7996,-67.5246,70000,124.662,0,23.6788,-0.50377,39.2,0
4943,46.7863,-67.497,70000,125.526,0,23.3862,-0.505665,39.2,0
4944,46.7727,-67.4697,70000,126.39,0,23.0923,-0.507536,39.2,0
4945,46.7589,-67.4427,70000,127.254,0,22.7975,-0.50938,39.2,0
4946,46.7447,-67.416,70000,128.117,0,22.5002,-0.511177,39.2,0
4947,46.7303,-67.3896,70000,128.981,0,22.2027,-0.512953,39.2,0
4948,46.7157,-67.3636,70000,129.845,0,21.9039,-0.514686,39.2,0
4949,46.7007,-67.3379,70000,130.709,0,21.6041,-0.516383,39.2,0
4950,46.6855,-67.3125,70000,131.573,0,21.3038,-0.518042,39.2,0
4951,46.6701,-67.2875,70000,132.437,0,21.0021,-0.519667,39.2,0
4952,46.6544,-67.2628,70000,133.301,0,20.7003,-0.521261,39.2,0
4953,46.6384,-67.2385,70000,134.164,0,20.3978,-0.522809,39.2,0
4954,46.6222,-67.2146,70000,135.028,0,20.0957,-0.524325,39.2,0
4955,46.6057,-67.191,70000,135.892,0,19.7922,-0.525796,39.2,0
4956,46.589,-67.1678,70000,136.756,0,19.4895,-0.527235,39.2,0
4957,46.572,-67.1449,70000,137.62,0,19.1861,-0.528626,39.2,0
4958,46.5549,-67.1225,70000,138.484,0,18.8831,-0.529987,39.2,0
4959,46.5375,-67.1004,70000,139.347,0,18.5803,-0.531289,39.2,0
4960,46.5198,-67.0787,70000,140.211,0,18.2775,-0.53257,39.2,0
4961,46.5019,-67.0574,70000,141.075,0,17.9756,-0.533811,39.2,0
4962,46.4839,-67.0365,70000,141.939,0,17.674,-0.535011,39.2,0
4963,46.4656,-67.016,70000,142.803,0,17.3735,-0.536161,39.2,0
