Time,Latitude,Longitude,Altitude,Heading_Angle,Path_Angle,LOS_Angle_Lat,LOS_Angle_Lon,Command_Lat,Command_Lon
4838,46.2851,-71.1969,0,0,0,38.7876,3.24886,0,0
4839,46.2851,-71.1969,70000,38.7876,0,38.7767,-0.270548,0,0
4840,46.2851,-71.1969,70000,38.7767,0,38.7656,-0.271431,-39.2,0
4841,46.3033,-71.1762,70000,37.9128,0,38.7696,-0.272938,-39.2,0
4842,46.3216,-71.1558,70000,37.049,0,38.7756,-0.274455,-25.4111,0
4843,46.3401,-71.1358,70000,36.489,0,38.7829,-0.275992,0.733745,0
4844,46.3587,-71.1159,70000,36.5052,0,38.7908,-0.277538,21.5146,0
4845,46.3772,-71.0959,70000,36.9793,0,38.7981,-0.279104,37.7288,0
4846,46.3955,-71.0755,70000,37.8107,0,38.8044,-0.280682,39.2,0
4847,46.4137,-71.0548,70000,38.6745,0,38.8087,-0.282272,39.2,0
4848,46.4316,-71.0336,70000,39.5384,0,38.8109,-0.283885,39.2,0
4849,46.4493,-71.0121,70000,40.4022,0,38.8119,-0.285509,39.2,0
4850,46.4668,-70.9902,70000,41.2661,0,38.8107,-0.287146,39.2,0
4851,46.484,-70.9679,70000,42.1299,0,38.8077,-0.288802,39.2,0
4852,46.5011,-70.9452,70000,42.9938,0,38.8029,-0.290467,39.2,0
4853,46.5178,-70.9221,70000,43.8576,0,38.796,-0.292154,39.2,0
4854,46.5344,-70.8986,70000,44.7214,0,38.7871,-0.293856,39.2,0
4855,46.5507,-70.8748,70000,45.5853,0,38.776,-0.295576,39.2,0
4856,46.5667,-70.8506,70000,46.4491,0,38.763,-0.297304,39.2,0
4857,46.5825,-70.8261,70000,47.313,0,38.7478,-0.299054,39.2,0
4858,46.598,-70.8012,70000,48.1768,0,38.7309,-0.300818,39.2,0
4859,46.6133,-70.776,70000,49.0407,0,38.7112,-0.302595,39.2,0
4860,46.6283,-70.7504,70000,49.9045,0,38.6894,-0.304393,39.2,0
4861,46.6431,-70.7245,70000,50.7684,0,38.6655,-0.306205,39.2,0
4862,46.6575,-70.6983,70000,51.6322,0,38.6395,-0.308032,39.2,0
4863,46.6718,-70.6718,70000,52.496,0,38.6109,-0.309872,39.2,0
4864,46.6857,-70.6449,70000,53.3599,0,38.58,-0.311732,39.2,0
4865,46.6993,-70.6177,70000,54.2237,0,38.5469,-0.313608,39.2,0
4866,46.7127,-70.5902,70000,55.0876,0,38.5113,-0.315499,39.2,0
4867,46.7258,-70.5625,70000,55.9514,0,38.4731,-0.317407,39.2,0
4868,46.7386,-70.5344,70000,56.8153,0,38.4331,-0.319326,39.2,0
4869,46.7511,-70.506,70000,57.6791,0,38.3899,-0.321265,39.2,0
4870,46.7633,-70.4774,70000,58.5429,0,38.3441,-0.323221,39.2,0
4871,46.7752,-70.4485,70000,59.4068,0,38.2961,-0.325189,39.2,0
4872,46.7868,-70.4193,70000,60.2706,0,38.2449,-0.327177,39.2,0
4873,46.7981,-70.3899,70000,61.1345,0,38.1916,-0.329176,39.2,0
4874,46.8091,-70.3602,70000,61.9983,0,38.1355,-0.33119,39.2,0
4875,46.8198,-70.3303,70000,62.8622,0,38.0761,-0.333225,39.2,0
4876,46.8302,-70.3001,70000,63.726,0,38.0146,-0.33527,39.2,0
4877,46.8402,-70.2697,70000,64.5899,0,37.9499,-0.337332,39.2,0
4878,46.85,-70.2391,70000,65.4537,0,37.8826,-0.339408,39.2,0
4879,46.8594,-70.2083,70000,66.3175,0,37.8122,-0.3415,39.2,0
4880,46.8685,-70.1772,70000,67.1814,0,37.7393,-0.34361,39.2,0
4881,46.8773,-70.146,70000,68.0452,0,37.6632,-0.34573,39.2,0
4882,46.8858,-70.1146,70000,68.9091,0,37.584,-0.34786,39.2,0
4883,46.894,-70.0829,70000,69.7729,0,37.5022,-0.350013,39.2,0
4884,46.9018,-70.0511,70000,70.6368,0,37.4173,-0.352181,39.2,0
4885,46.9093,-70.0191,70000,71.5006,0,37.329,-0.354352,39.2,0
4886,46.9165,-69.987,70000,72.3645,0,37.2379,-0.356547,39.2,0
4887,46.9233,-69.9547,70000,73.2283,0,37.1437,-0.358749,39.2,0
4888,46.9298,-69.9222,70000,74.0921,0,37.0462,-0.360971,39.2,0
4889,46.9359,-69.8896,70000,74.956,0,36.9454,-0.363201,39.2,0
4890,46.9418,-69.8568,70000,75.8198,0,36.8416,-0.365448,39.2,0
4891,46.9473,-69.824,70000,76.6837,0,36.7344,-0.367702,39.2,0
4892,46.9524,-69.791,70000,77.5475,0,36.6239,-0.369968,39.2,0
4893,46.9572,-69.7579,70000,78.4114,0,36.5105,-0.372249,39.2,0
4894,46.9617,-69.7247,70000,79.2752,0,36.3935,-0.374537,39.2,0
4895,46.9658,-69.6914,70000,80.139,0,36.2736,-0.37684,39.2,0
4896,46.9696,-69.658,70000,81.0029,0,36.1497,-0.379151,39.2,0
4897,46.9731,-69.6245,70000,81.8667,0,36.0228,-0.381476,39.2,0
4898,46.9762,-69.5909,70000,82.7306,0,35.8927,-0.383809,39.2,0
4899,46.9789,-69.5573,70000,83.5944,0,35.7592,-0.386145,39.2,0
