Time,ID,latitude,longitude,altitude,xVelocity,yVelocity,zVelocity,roll,pitch,yaw,roll_rate,pitch_rate,yaw_rate,attitude_z_up
543,0,54.143,-38.0301,80016.3,-6146,-1446,-12.320.0000,0.002,-2.9105,0,0,0,1,1
544,0,54.1302,-38.123,80014,-6141,-1447,-11.840.0000,0.0019,-2.9101,0,0,0,1,1
545,0,54.1175,-38.2159,80011.9,-6137,-1449,-11.390.0000,0.0018,-2.9098,0,0,0,1,1
546,0,54.1047,-38.3086,80010.1,-6133,-1450,-10.960.0000,0.0017,-2.9095,0,0,0,1,1
547,0,54.092,-38.4012,80008.6,-6129,-1451,-10.550.0000,0.0017,-2.9091,0,0,0,1,1
548,0,54.0792,-38.4938,80007.2,-6125,-1452,-10.170.0000,0.0016,-2.9088,0,0,0,1,1
549,0,54.0664,-38.5863,80006,-6121,-1453,-9.8140.0000,0.0016,-2.9085,0,0,0,1,1
550,0,54.0536,-38.6787,80005.1,-6117,-1454,-9.4830.0000,0.0015,-2.9082,0,0,0,1,1
551,0,54.0408,-38.771,80004.3,-6113,-1455,-9.1770.0000,0.0015,-2.9079,0,0,0,1,1
552,0,54.028,-38.8632,80003.6,-6109,-1456,-8.8970.0000,0.0014,-2.9075,0,0,0,1,1
553,0,54.0152,-38.9553,80003.1,-6104,-1458,-8.6410.0000,0.0014,-2.9072,0,0,0,1,1
554,0,54.0023,-39.0474,80002.7,-6100,-1459,-8.4120.0000,0.0013,-2.9069,0,0,0,1,1
555,0,53.9895,-39.1393,80002.4,-6096,-1460,-8.2080.0000,0.0013,-2.9066,0,0,0,1,1
556,0,53.9766,-39.2312,80002.2,-6092,-1461,-8.030.0000,0.0013,-2.9063,0,0,0,1,1
557,0,53.9638,-39.323,80002,-6088,-1462,-7.8780.0000,0.0013,-2.906,0,0,0,1,1
558,0,53.9509,-39.4147,80001.9,-6084,-1463,-7.7520.0000,0.0012,-2.9056,0,0,0,1,1
559,0,53.938,-39.5063,80001.8,-6080,-1464,-7.6530.0000,0.0012,-2.9053,0,0,0,1,1
560,0,53.9251,-39.5979,80001.8,-6076,-1465,-7.580.0000,0.0012,-2.905,0,0,0,1,1
561,0,53.9122,-39.6893,80001.8,-6072,-1466,-7.5290.0000,0.0012,-2.9047,0,0,0,1,1
562,0,53.8992,-39.7807,80001.7,-6068,-1467,-7.4820.0000,0.0012,-2.9044,0,0,0,1,1
563,0,53.8863,-39.872,80001.7,-6064,-1468,-7.440.0000,0.0012,-2.9041,0,0,0,1,1
564,0,53.8733,-39.9632,80001.7,-6060,-1469,-7.4020.0000,0.0012,-2.9037,0,0,0,1,1
565,0,53.8603,-40.0543,80001.6,-6056,-1471,-7.3680.0000,0.0012,-2.9034,0,0,0,1,1
566,0,53.8473,-40.1454,80001.6,-6052,-1472,-7.3370.0000,0.0012,-2.903,0,0,0,1,1
567,0,53.8343,-40.2363,80001.6,-6048,-1473,-7.3090.0000,0.0012,-2.9027,0,0,0,1,1
568,0,53.8212,-40.3272,80001.5,-6044,-1475,-7.2830.0000,0.0012,-2.9023,0,0,0,1,1
569,0,53.8082,-40.418,80001.5,-6041,-1476,-7.260.0000,0.0012,-2.902,0,0,0,1,1
570,0,53.7951,-40.5087,80001.5,-6037,-1477,-7.2380.0000,0.0012,-2.9016,0,0,0,1,1
571,0,53.782,-40.5993,80001.5,-6033,-1479,-7.2190.0000,0.0012,-2.9012,0,0,0,1,1
572,0,53.7689,-40.6898,80001.5,-6029,-1480,-7.20.0000,0.0012,-2.9009,0,0,0,1,1
573,0,53.7558,-40.7802,80001.4,-6025,-1481,-7.1820.0000,0.0012,-2.9005,0,0,0,1,1
574,0,53.7427,-40.8705,80001.4,-6021,-1483,-7.1650.0000,0.0012,-2.9001,0,0,0,1,1
575,0,53.7296,-40.9608,80001.4,-6018,-1484,-7.1480.0000,0.0012,-2.8998,0,0,0,1,1
576,0,53.7165,-41.0509,80001.4,-6014,-1486,-7.1320.0000,0.0012,-2.8994,0,0,0,1,1
577,0,53.7033,-41.141,80001.4,-6010,-1487,-7.1140.0000,0.0011,-2.8991,0,0,0,1,1
578,0,53.6902,-41.231,80001.4,-6006,-1488,-7.0960.0000,0.0011,-2.8987,0,0,0,1,1
579,0,53.6771,-41.3209,80001.4,-6002,-1489,-7.0770.0000,0.0011,-2.8984,0,0,0,1,1
580,0,53.6639,-41.4107,80001.4,-5999,-1490,-7.0560.0000,0.0011,-2.8981,0,0,0,1,1
581,0,53.6508,-41.5004,80001.4,-5995,-1491,-7.0340.0000,0.0011,-2.8978,0,0,0,1,1
582,0,53.6376,-41.59,80001.4,-5991,-1492,-7.0090.0000,0.0011,-2.8975,0,0,0,1,1
583,0,53.6245,-41.6796,80001.3,-5987,-1493,-6.9820.0000,0.0011,-2.8972,0,0,0,1,1
584,0,53.6113,-41.769,80001.3,-5983,-1494,-6.9520.0000,0.0011,-2.8969,0,0,0,1,1
585,0,53.5981,-41.8584,80001.3,-5979,-1495,-6.920.0000,0.0011,-2.8966,0,0,0,1,1
586,0,53.585,-41.9477,80001.3,-5975,-1495,-6.8830.0000,0.0011,-2.8964,0,0,0,1,1
587,0,53.5718,-42.0368,80001.3,-5972,-1496,-6.8430.0000,0.0011,-2.8961,0,0,0,1,1
588,0,53.5587,-42.1259,80001.3,-5968,-1496,-6.7990.0000,0.0011,-2.8959,0,0,0,1,1
589,0,53.5455,-42.2149,80001.3,-5964,-1497,-6.7510.0000,0.0011,-2.8957,0,0,0,1,1
590,0,53.5324,-42.3038,80001.3,-5960,-1497,-6.6980.0000,0.0011,-2.8955,0,0,0,1,1
591,0,53.5192,-42.3926,80001.3,-5956,-1497,-6.640.0000,0.0011,-2.8954,0,0,0,1,1
592,0,53.5061,-42.4814,80001.3,-5952,-1497,-6.5760.0000,0.0011,-2.8952,0,0,0,1,1
593,0,53.4929,-42.57,80001.3,-5948,-1496,-6.5070.0000,0.0011,-2.8951,0,0,0,1,1
594,0,53.4798,-42.6585,80001.3,-5944,-1496,-6.4320.0000,0.001,-2.895,0,0,0,1,1
595,0,53.4667,-42.747,80001.3,-5940,-1495,-6.3170.0000,0.001,-2.895,0,0,0,1,1
596,0,53.4536,-42.8354,80001.4,-5935,-1495,-6.0890.0000,0.001,-2.8949,0,0,0,1,1
597,0,53.4404,-42.9236,80001.5,-5931,-1494,-5.750.0000,0.0009,-2.8949,0,0,0,1,1
598,0,53.4273,-43.0119,80001.9,-5927,-1493,-5.3090.0000,0.0009,-2.8948,0,0,0,1,1
599,0,53.4141,-43.1,80002.4,-5923,-1492,-4.7730.0000,0.0008,-2.8948,0,0,0,1,1
600,0,53.401,-43.1881,80003.3,-5918,-1491,-4.150.0000,0.0007,-2.8947,0,0,0,1,1
601,0,53.3878,-43.276,80004.5,-5914,-1491,-3.4470.0000,0.0006,-2.8947,0,0,0,1,1
602,0,53.3746,-43.3639,80006.2,-5909,-1490,-2.6720.0000,0.0004,-2.8947,0,0,0,1,1
603,0,53.3615,-43.4518,80008.3,-5905,-1489,-1.8320.0000,0.0003,-2.8946,0,0,0,1,1
604,0,53.3483,-43.5395,80011,-5900,-1488,-0.93490.0000,0.0002,-2.8946,0,0,0,1,1
605,0,53.3351,-43.6271,80014.3,-5896,-1487,0.011550.0000,0,-2.8946,0,0,0,1,1
606,0,53.3219,-43.7147,80018.2,-5891,-1486,10,-0.0002,-2.8946,0,0,0,1,1
607,0,53.3087,-43.8021,80022.9,-5886,-1485,2.0230.0000,-0.0003,-2.8945,0,0,0,1,1
608,0,53.2956,-43.8895,80028.4,-5882,-1484,3.0740.0000,-0.0005,-2.8945,0,0,0,1,1
609,0,53.2824,-43.9768,80034.8,-5877,-1482,4.1440.0000,-0.0007,-2.8945,0,0,0,1,1
610,0,53.2692,-44.0639,80042,-5872,-1481,5.2270.0000,-0.0009,-2.8945,0,0,0,1,1
611,0,53.256,-44.151,80050.3,-5868,-1480,6.3140.0000,-0.001,-2.8945,0,0,0,1,1
612,0,53.2428,-44.238,80059.6,-5863,-1479,7.40.0000,-0.0012,-2.8945,0,0,0,1,1
613,0,53.2297,-44.3249,80070,-5858,-1478,8.4760.0000,-0.0014,-2.8944,0,0,0,1,1
614,0,53.2165,-44.4117,80081.6,-5854,-1477,9.5350.0000,-0.0016,-2.8944,0,0,0,1,1
615,0,53.2033,-44.4983,80094.4,-5849,-1476,10.570.0000,-0.0018,-2.8944,0,0,0,1,1
616,0,53.1902,-44.5849,80108.5,-5844,-1475,11.570.0000,-0.0019,-2.8944,0,0,0,1,1
617,0,53.177,-44.6714,80123.9,-5839,-1474,12.540.0000,-0.0021,-2.8943,0,0,0,1,1
618,0,53.1639,-44.7578,80140.8,-5835,-1473,13.460.0000,-0.0022,-2.8943,0,0,0,1,1
619,0,53.1507,-44.844,80159.2,-5830,-1472,14.330.0000,-0.0024,-2.8943,0,0,0,1,1
620,0,53.1376,-44.9302,80179.1,-5825,-1471,15.130.0000,-0.0025,-2.8942,0,0,0,1,1
621,0,53.1245,-45.0162,80200.6,-5821,-1470,15.870.0000,-0.0026,-2.8942,0,0,0,1,1
622,0,53.1114,-45.1022,80223.8,-5816,-1469,16.540.0000,-0.0028,-2.8941,0,0,0,1,1
623,0,53.0983,-45.188,80248.8,-5811,-1469,17.120.0000,-0.0029,-2.8941,0,0,0,1,1
624,0,53.0852,-45.2737,80275.5,-5807,-1468,17.620.0000,-0.0029,-2.894,0,0,0,1,1
625,0,53.0721,-45.3593,80304.1,-5802,-1467,18.020.0000,-0.003,-2.8939,0,0,0,1,1
626,0,53.059,-45.4447,80334.6,-5798,-1466,18.320.0000,-0.0031,-2.8939,0,0,0,1,1
627,0,53.0459,-45.5301,80367,-5793,-1466,18.510.0000,-0.0031,-2.8938,0,0,0,1,1
628,0,53.0329,-45.6153,80401.6,-5789,-1465,18.580.0000,-0.0031,-2.8937,0,0,0,1,1
629,0,53.0199,-45.7004,80440.3,-5784,-1465,18.570.0000,-0.0031,-2.8936,0,0,0,1,1
630,0,53.0069,-45.7854,80487.3,-5780,-1464,18.540.0000,-0.0031,-2.8935,0,0,0,1,1
631,0,52.9939,-45.8702,80542.3,-5775,-1464,18.490.0000,-0.0031,-2.8933,0,0,0,1,1
632,0,52.981,-45.9548,80604.7,-5770,-1464,18.430.0000,-0.0031,-2.8932,0,0,0,1,1
633,0,52.9681,-46.0393,80673.8,-5765,-1464,18.340.0000,-0.0031,-2.893,0,0,0,1,1
634,0,52.9552,-46.1236,80749.1,-5761,-1464,18.240.0000,-0.0031,-2.8928,0,0,0,1,1
635,0,52.9423,-46.2079,80829.9,-5756,-1464,18.120.0000,-0.0031,-2.8925,0,0,0,1,1
636,0,52.9294,-46.2919,80915.7,-5751,-1464,17.970.0000,-0.003,-2.8923,0,0,0,1,1
637,0,52.9166,-46.3759,81006,-5746,-1464,17.790.0000,-0.003,-2.892,0,0,0,1,1
638,0,52.9038,-46.4598,81100,-5741,-1465,17.590.0000,-0.003,-2.8918,0,0,0,1,1
639,0,52.891,-46.5435,81197.2,-5736,-1465,17.360.0000,-0.0029,-2.8915,0,0,0,1,1
640,0,52.8782,-46.6271,81297.1,-5731,-1466,17.10.0000,-0.0029,-2.8911,0,0,0,1,1
641,0,52.8654,-46.7106,81398.9,-5726,-1467,16.810.0000,-0.0028,-2.8908,0,0,0,1,1
642,0,52.8526,-46.7941,81502.2,-5721,-1468,16.480.0000,-0.0028,-2.8904,0,0,0,1,1
643,0,52.8398,-46.8774,81606.4,-5716,-1469,16.120.0000,-0.0027,-2.8901,0,0,0,1,1
644,0,52.827,-46.9606,81710.7,-5711,-1470,15.720.0000,-0.0027,-2.8897,0,0,0,1,1
645,0,52.8142,-47.0438,81814.8,-5705,-1471,15.280.0000,-0.0026,-2.8893,0,0,0,1,1
646,0,52.8014,-47.1269,81917.8,-5700,-1472,14.80.0000,-0.0025,-2.8888,0,0,0,1,1
647,0,52.7885,-47.2099,82019.4,-5695,-1474,14.280.0000,-0.0024,-2.8884,0,0,0,1,1
648,0,52.7757,-47.2928,82118.8,-5690,-1475,13.720.0000,-0.0023,-2.8879,0,0,0,1,1
649,0,52.7629,-47.3757,82215.5,-5686,-1477,13.110.0000,-0.0022,-2.8874,0,0,0,1,1
650,0,52.75,-47.4585,82309,-5681,-1479,12.450.0000,-0.0021,-2.8869,0,0,0,1,1
651,0,52.7371,-47.5413,82398.5,-5676,-1481,11.740.0000,-0.002,-2.8864,0,0,0,1,1
652,0,52.7242,-47.624,82483.5,-5671,-1483,10.980.0000,-0.0019,-2.8859,0,0,0,1,1
653,0,52.7113,-47.7067,82563.4,-5666,-1485,10.170.0000,-0.0017,-2.8853,0,0,0,1,1
654,0,52.6983,-47.7894,82637.6,-5662,-1487,9.3110.0000,-0.0016,-2.8847,0,0,0,1,1
655,0,52.6853,-47.872,82705.6,-5657,-1490,8.3920.0000,-0.0014,-2.8841,0,0,0,1,1
656,0,52.6723,-47.9546,82766.7,-5653,-1492,7.4170.0000,-0.0013,-2.8835,0,0,0,1,1
657,0,52.6592,-48.0372,82820.4,-5648,-1495,6.3820.0000,-0.0011,-2.8829,0,0,0,1,1
658,0,52.6461,-48.1197,82866,-5644,-1497,5.2860.0000,-0.0009,-2.8822,0,0,0,1,1
659,0,52.633,-48.2022,82903,-5640,-1500,4.1290.0000,-0.0007,-2.8816,0,0,0,1,1
660,0,52.6198,-48.2848,82930.8,-5635,-1503,2.9070.0000,-0.0005,-2.8809,0,0,0,1,1
661,0,52.6066,-48.3673,82948.7,-5631,-1506,1.620.0000,-0.0003,-2.8802,0,0,0,1,1
662,0,52.5933,-48.4499,82956.2,-5628,-1510,0.26550.0000,0,-2.8795,0,0,0,1,1
663,0,52.58,-48.5323,82955.4,-5624,-1513,-1.2390.0000,0.0002,-2.8788,0,0,0,1,1
664,0,52.5665,-48.6147,82951.4,-5620,-1517,-3.0280.0000,0.0005,-2.8779,0,0,0,1,1
665,0,52.5531,-48.6968,82944.5,-5617,-1522,-5.0630.0000,0.0009,-2.877,0,0,0,1,1
666,0,52.5395,-48.7788,82934.9,-5614,-1527,-7.2980.0000,0.0013,-2.8761,0,0,0,1,1
667,0,52.526,-48.8607,82922.5,-5612,-1532,-9.6860.0000,0.0017,-2.8751,0,0,0,1,1
668,0,52.5123,-48.9424,82907.6,-5609,-1538,-12.180.0000,0.0021,-2.874,0,0,0,1,1
669,0,52.4986,-49.0241,82890.2,-5607,-1544,-14.740.0000,0.0025,-2.8729,0,0,0,1,1
670,0,52.4848,-49.1056,82870.5,-5604,-1550,-17.320.0000,0.003,-2.8718,0,0,0,1,1
671,0,52.471,-49.1871,82848.6,-5601,-1556,-19.870.0000,0.0034,-2.8707,0,0,0,1,1
672,0,52.4571,-49.2685,82824.6,-5599,-1562,-22.350.0000,0.0038,-2.8696,0,0,0,1,1
673,0,52.4432,-49.3499,82798.6,-5596,-1568,-24.710.0000,0.0043,-2.8685,0,0,0,1,1
674,0,52.4293,-49.4312,82770.7,-5593,-1573,-26.90.0000,0.0046,-2.8674,0,0,0,1,1
675,0,52.4153,-49.5125,82740.9,-5589,-1579,-28.90.0000,0.005,-2.8663,0,0,0,1,1
676,0,52.4012,-49.5937,82708,-5586,-1585,-30.940.0000,0.0053,-2.8652,0,0,0,1,1
677,0,52.3871,-49.6749,82671.9,-5582,-1590,-33.050.0000,0.0057,-2.8641,0,0,0,1,1
678,0,52.373,-49.7561,82632.9,-5579,-1596,-35.20.0000,0.0061,-2.8629,0,0,0,1,1
679,0,52.3588,-49.8371,82591.4,-5575,-1602,-37.330.0000,0.0064,-2.8618,0,0,0,1,1
680,0,52.3446,-49.9181,82547.8,-5572,-1608,-39.410.0000,0.0068,-2.8607,0,0,0,1,1
681,0,52.3303,-49.9991,82502.5,-5568,-1613,-41.380.0000,0.0071,-2.8595,0,0,0,1,1
682,0,52.3159,-50.0799,82455.8,-5564,-1619,-43.20.0000,0.0075,-2.8584,0,0,0,1,1
683,0,52.3015,-50.1606,82408.2,-5560,-1625,-44.820.0000,0.0077,-2.8572,0,0,0,1,1
684,0,52.2871,-50.2413,82359.9,-5556,-1631,-46.20.0000,0.008,-2.8561,0,0,0,1,1
685,0,52.2726,-50.3218,82311.4,-5552,-1637,-47.290.0000,0.0082,-2.8549,0,0,0,1,1
686,0,52.258,-50.4023,82263,-5547,-1642,-48.040.0000,0.0083,-2.8537,0,0,0,1,1
687,0,52.2434,-50.4826,82215.2,-5542,-1648,-48.420.0000,0.0084,-2.8526,0,0,0,1,1
688,0,52.2288,-50.5628,82167.5,-5538,-1654,-48.50.0000,0.0084,-2.8514,0,0,0,1,1
689,0,52.2141,-50.6429,82118.4,-5532,-1659,-48.560.0000,0.0084,-2.8502,0,0,0,1,1
690,0,52.1993,-50.723,82068.3,-5527,-1665,-48.610.0000,0.0084,-2.8491,0,0,0,1,1
691,0,52.1846,-50.8029,82017.2,-5522,-1670,-48.640.0000,0.0084,-2.8479,0,0,0,1,1
692,0,52.1697,-50.8828,81965.5,-5516,-1675,-48.650.0000,0.0084,-2.8467,0,0,0,1,1
693,0,52.1548,-50.9625,81913.3,-5510,-1681,-48.650.0000,0.0084,-2.8455,0,0,0,1,1
694,0,52.1399,-51.0422,81860.9,-5505,-1686,-48.650.0000,0.0084,-2.8443,0,0,0,1,1
695,0,52.1249,-51.1217,81808.5,-5499,-1692,-48.630.0000,0.0085,-2.8431,0,0,0,1,1
696,0,52.1098,-51.2011,81756.3,-5493,-1697,-48.610.0000,0.0085,-2.842,0,0,0,1,1
697,0,52.0948,-51.2804,81704.5,-5487,-1702,-48.580.0000,0.0085,-2.8408,0,0,0,1,1
698,0,52.0796,-51.3596,81653.3,-5480,-1707,-48.550.0000,0.0085,-2.8396,0,0,0,1,1
699,0,52.0645,-51.4387,81603,-5474,-1713,-48.510.0000,0.0085,-2.8384,0,0,0,1,1
700,0,52.0493,-51.5176,81553.8,-5468,-1718,-48.470.0000,0.0085,-2.8372,0,0,0,1,1
701,0,52.034,-51.5964,81504.7,-5462,-1723,-48.320.0000,0.0084,-2.836,0,0,0,1,1
702,0,52.0187,-51.6752,81455.7,-5456,-1728,-48.050.0000,0.0084,-2.8349,0,0,0,1,1
703,0,52.0033,-51.7538,81406.7,-5449,-1733,-47.660.0000,0.0083,-2.8337,0,0,0,1,1
704,0,51.9879,-51.8323,81358,-5443,-1738,-47.170.0000,0.0083,-2.8325,0,0,0,1,1
705,0,51.9725,-51.9106,81309.6,-5436,-1743,-46.60.0000,0.0082,-2.8313,0,0,0,1,1
706,0,51.957,-51.9889,81261.7,-5430,-1748,-45.960.0000,0.0081,-2.8302,0,0,0,1,1
707,0,51.9414,-52.067,81214.3,-5423,-1753,-45.260.0000,0.0079,-2.829,0,0,0,1,1
708,0,51.9259,-52.145,81167.6,-5417,-1758,-44.520.0000,0.0078,-2.8278,0,0,0,1,1
709,0,51.9102,-52.2229,81121.7,-5410,-1762,-43.750.0000,0.0077,-2.8267,0,0,0,1,1
710,0,51.8946,-52.3007,81076.7,-5403,-1767,-42.960.0000,0.0076,-2.8255,0,0,0,1,1
711,0,51.8789,-52.3783,81032.7,-5396,-1772,-42.170.0000,0.0074,-2.8243,0,0,0,1,1
712,0,51.8631,-52.4558,80989.8,-5390,-1777,-41.390.0000,0.0073,-2.8232,0,0,0,1,1
713,0,51.8473,-52.5332,80948,-5383,-1781,-40.620.0000,0.0072,-2.822,0,0,0,1,1
714,0,51.8315,-52.6104,80906.7,-5376,-1786,-39.80.0000,0.007,-2.8208,0,0,0,1,1
715,0,51.8156,-52.6876,80866.2,-5369,-1791,-38.940.0000,0.0069,-2.8197,0,0,0,1,1
716,0,51.7997,-52.7646,80826.3,-5362,-1795,-38.040.0000,0.0067,-2.8185,0,0,0,1,1
717,0,51.7838,-52.8414,80787.3,-5355,-1800,-37.120.0000,0.0066,-2.8174,0,0,0,1,1
718,0,51.7678,-52.9182,80749,-5348,-1804,-36.170.0000,0.0064,-2.8162,0,0,0,1,1
719,0,51.7517,-52.9948,80711.6,-5340,-1809,-35.20.0000,0.0062,-2.8151,0,0,0,1,1
720,0,51.7357,-53.0713,80675.2,-5333,-1813,-34.220.0000,0.0061,-2.8139,0,0,0,1,1
721,0,51.7196,-53.1477,80639.7,-5326,-1817,-33.230.0000,0.0059,-2.8128,0,0,0,1,1
722,0,51.7034,-53.2239,80605.3,-5319,-1822,-32.230.0000,0.0057,-2.8116,0,0,0,1,1
723,0,51.6872,-53.3,80571.9,-5311,-1826,-31.230.0000,0.0056,-2.8105,0,0,0,1,1
724,0,51.671,-53.376,80539.7,-5304,-1830,-30.240.0000,0.0054,-2.8093,0,0,0,1,1
725,0,51.6547,-53.4518,80508.6,-5297,-1834,-29.260.0000,0.0052,-2.8082,0,0,0,1,1
726,0,51.6384,-53.5275,80478.7,-5290,-1839,-28.260.0000,0.005,-2.8071,0,0,0,1,1
727,0,51.6221,-53.6031,80449.8,-5282,-1843,-27.250.0000,0.0049,-2.8059,0,0,0,1,1
728,0,51.6057,-53.6785,80421.9,-5275,-1847,-26.210.0000,0.0047,-2.8048,0,0,0,1,1
729,0,51.5893,-53.7538,80395,-5268,-1851,-25.170.0000,0.0045,-2.8037,0,0,0,1,1
730,0,51.5729,-53.829,80369.2,-5260,-1855,-24.120.0000,0.0043,-2.8025,0,0,0,1,1
731,0,51.5564,-53.904,80344.3,-5253,-1859,-23.070.0000,0.0041,-2.8014,0,0,0,1,1
732,0,51.5399,-53.9789,80320.4,-5245,-1863,-22.030.0000,0.004,-2.8003,0,0,0,1,1
733,0,51.5233,-54.0537,80297.5,-5238,-1867,-20.990.0000,0.0038,-2.7992,0,0,0,1,1
734,0,51.5067,-54.1284,80275.5,-5231,-1871,-19.970.0000,0.0036,-2.7981,0,0,0,1,1
735,0,51.4901,-54.2029,80254.5,-5223,-1875,-18.960.0000,0.0034,-2.797,0,0,0,1,1
736,0,51.4734,-54.2773,80234.4,-5216,-1879,-17.980.0000,0.0032,-2.7958,0,0,0,1,1
737,0,51.4567,-54.3515,80215.2,-5209,-1883,-17.020.0000,0.0031,-2.7947,0,0,0,1,1
738,0,51.44,-54.4256,80197,-5201,-1887,-16.080.0000,0.0029,-2.7936,0,0,0,1,1
739,0,51.4233,-54.4996,80179.9,-5194,-1890,-15.150.0000,0.0027,-2.7925,0,0,0,1,1
740,0,51.4065,-54.5735,80164,-5187,-1894,-14.230.0000,0.0026,-2.7914,0,0,0,1,1
741,0,51.3896,-54.6472,80149.1,-5179,-1898,-13.310.0000,0.0024,-2.7903,0,0,0,1,1
742,0,51.3728,-54.7208,80135.2,-5172,-1902,-12.410.0000,0.0023,-2.7893,0,0,0,1,1
743,0,51.3559,-54.7942,80122.2,-5165,-1905,-11.510.0000,0.0021,-2.7882,0,0,0,1,1
744,0,51.3389,-54.8676,80110,-5157,-1909,-10.640.0000,0.0019,-2.7871,0,0,0,1,1
745,0,51.322,-54.9408,80098.6,-5150,-1913,-9.7910.0000,0.0018,-2.786,0,0,0,1,1
746,0,51.305,-55.0138,80087.9,-5143,-1916,-8.9640.0000,0.0016,-2.7849,0,0,0,1,1
747,0,51.2879,-55.0868,80077.9,-5135,-1920,-8.1630.0000,0.0015,-2.7838,0,0,0,1,1
748,0,51.2709,-55.1596,80068.5,-5128,-1923,-7.3920.0000,0.0013,-2.7828,0,0,0,1,1
749,0,51.2538,-55.2323,80059.7,-5121,-1927,-6.6540.0000,0.0012,-2.7817,0,0,0,1,1
750,0,51.2367,-55.3048,80051.3,-5114,-1930,-5.9510.0000,0.0011,-2.7806,0,0,0,1,1
751,0,51.2195,-55.3773,80043.6,-5107,-1934,-5.2750.0000,0.001,-2.7796,0,0,0,1,1
752,0,51.2024,-55.4496,80036.6,-5100,-1937,-4.6240.0000,0.0008,-2.7785,0,0,0,1,1
753,0,51.1851,-55.5218,80030.3,-5093,-1941,-3.9970.0000,0.0007,-2.7775,0,0,0,1,1
754,0,51.1679,-55.5938,80024.7,-5086,-1944,-3.3940.0000,0.0006,-2.7764,0,0,0,1,1
755,0,51.1506,-55.6657,80019.8,-5079,-1948,-2.8160.0000,0.0005,-2.7754,0,0,0,1,1
756,0,51.1333,-55.7375,80015.6,-5072,-1951,-2.2630.0000,0.0004,-2.7743,0,0,0,1,1
757,0,51.116,-55.8092,80012,-5065,-1955,-1.7360.0000,0.0003,-2.7733,0,0,0,1,1
758,0,51.0986,-55.8807,80009.1,-5058,-1958,-1.2340.0000,0.0002,-2.7722,0,0,0,1,1
759,0,51.0812,-55.9521,80006.9,-5051,-1961,-0.75760.0000,0.0001,-2.7712,0,0,0,1,1
760,0,51.0638,-56.0234,80005.2,-5044,-1965,-0.30750.0000,0.0001,-2.7701,0,0,0,1,1
761,0,51.0463,-56.0946,80004.2,-5037,-1968,0.11650.0000,0,-2.7691,0,0,0,1,1
762,0,51.0288,-56.1657,80003.8,-5030,-1971,0.5140.0000,-0.0001,-2.7681,0,0,0,1,1
763,0,51.0113,-56.2366,80003.8,-5023,-1975,0.88210.0000,-0.0002,-2.7671,0,0,0,1,1
764,0,50.9938,-56.3074,80003.8,-5016,-1978,1.2160.0000,-0.0002,-2.766,0,0,0,1,1
765,0,50.9762,-56.3781,80003.9,-5010,-1981,1.5180.0000,-0.0003,-2.765,0,0,0,1,1
766,0,50.9586,-56.4487,80004,-5003,-1984,1.7920.0000,-0.0003,-2.764,0,0,0,1,1
767,0,50.941,-56.5191,80004.2,-4996,-1987,2.0390.0000,-0.0004,-2.763,0,0,0,1,1
768,0,50.9233,-56.5894,80004.4,-4990,-1991,2.2630.0000,-0.0004,-2.762,0,0,0,1,1
769,0,50.9056,-56.6596,80004.8,-4983,-1994,2.4660.0000,-0.0005,-2.761,0,0,0,1,1
770,0,50.8879,-56.7297,80005.2,-4976,-1997,2.6520.0000,-0.0005,-2.76,0,0,0,1,1
771,0,50.8702,-56.7996,80005.7,-4970,-2000,2.8210.0000,-0.0005,-2.759,0,0,0,1,1
772,0,50.8524,-56.8695,80006.4,-4963,-2003,2.9780.0000,-0.0006,-2.758,0,0,0,1,1
773,0,50.8346,-56.9392,80007.2,-4956,-2006,3.1250.0000,-0.0006,-2.757,0,0,0,1,1
774,0,50.8168,-57.0088,80008.2,-4950,-2009,3.2650.0000,-0.0006,-2.756,0,0,0,1,1
775,0,50.799,-57.0783,80009.3,-4943,-2012,3.3990.0000,-0.0006,-2.755,0,0,0,1,1
776,0,50.7811,-57.1476,80010.6,-4936,-2015,3.5190.0000,-0.0007,-2.754,0,0,0,1,1
777,0,50.7632,-57.2169,80012.1,-4930,-2018,3.6220.0000,-0.0007,-2.753,0,0,0,1,1
778,0,50.7452,-57.286,80013.7,-4923,-2021,3.7080.0000,-0.0007,-2.752,0,0,0,1,1
779,0,50.7273,-57.355,80015.5,-4916,-2024,3.780.0000,-0.0007,-2.751,0,0,0,1,1
780,0,50.7093,-57.4239,80017.5,-4910,-2027,3.8390.0000,-0.0007,-2.7501,0,0,0,1,1
781,0,50.6913,-57.4927,80019.5,-4903,-2030,3.8850.0000,-0.0007,-2.7491,0,0,0,1,1
782,0,50.6733,-57.5613,80021.5,-4897,-2033,3.920.0000,-0.0007,-2.7481,0,0,0,1,1
783,0,50.6552,-57.6298,80023.6,-4890,-2036,3.9460.0000,-0.0007,-2.7472,0,0,0,1,1
784,0,50.6371,-57.6982,80025.7,-4883,-2038,3.9630.0000,-0.0007,-2.7462,0,0,0,1,1
785,0,50.619,-57.7665,80027.8,-4877,-2041,3.9730.0000,-0.0008,-2.7452,0,0,0,1,1
786,0,50.6009,-57.8347,80029.9,-4870,-2044,3.9770.0000,-0.0008,-2.7443,0,0,0,1,1
787,0,50.5827,-57.9028,80031.9,-4864,-2047,3.9760.0000,-0.0008,-2.7433,0,0,0,1,1
