Time,F_1_Latitude,F_1_Longitude,F_2_Latitude,F_2_Longitude
801,46.7359,-62.1308,46.7356,-62.1304,46.7359,-62.1309,46.7356,-62.1304
802,46.7748,-62.121,46.7745,-62.1205,46.7748,-62.121,46.7745,-62.1205
803,46.8138,-62.1117,46.8135,-62.1112,46.8138,-62.1117,46.8135,-62.1112
804,46.8529,-62.103,46.8526,-62.1025,46.8529,-62.103,46.8526,-62.1025
805,46.892,-62.0949,46.8917,-62.0944,46.892,-62.0949,46.8917,-62.0944
806,46.9312,-62.0873,46.9309,-62.0869,46.9312,-62.0874,46.9309,-62.0869
807,46.9705,-62.0804,46.9701,-62.0799,46.9705,-62.0804,46.9701,-62.08
808,47.0097,-62.0741,47.0094,-62.0736,47.0097,-62.0741,47.0094,-62.0737
809,47.0491,-62.0684,47.0488,-62.0679,47.0491,-62.0684,47.0488,-62.0679
810,47.0884,-62.0633,47.0881,-62.0628,47.0884,-62.0633,47.0881,-62.0629
811,47.1279,-62.0588,47.1275,-62.0584,47.1279,-62.0588,47.1275,-62.0584
812,47.1673,-62.055,47.167,-62.0545,47.1673,-62.055,47.167,-62.0545
813,47.2068,-62.0518,47.2064,-62.0513,47.2068,-62.0518,47.2064,-62.0513
814,47.2462,-62.0492,47.2459,-62.0487,47.2462,-62.0492,47.2459,-62.0487
815,47.2857,-62.0472,47.2854,-62.0468,47.2857,-62.0473,47.2854,-62.0468
816,47.3253,-62.0459,47.3249,-62.0455,47.3253,-62.046,47.3249,-62.0455
817,47.3648,-62.0453,47.3645,-62.0448,47.3648,-62.0453,47.3645,-62.0448
818,47.4043,-62.0453,47.404,-62.0448,47.4043,-62.0453,47.404,-62.0448
819,47.4438,-62.0459,47.4435,-62.0455,47.4438,-62.046,47.4435,-62.0455
820,47.4833,-62.0472,47.483,-62.0468,47.4833,-62.0473,47.483,-62.0468
821,47.5228,-62.0492,47.5225,-62.0488,47.5228,-62.0492,47.5225,-62.0488
822,47.5623,-62.0519,47.562,-62.0514,47.5623,-62.0519,47.562,-62.0514
823,47.6018,-62.0552,47.6015,-62.0547,47.6018,-62.0552,47.6015,-62.0547
824,47.6412,-62.0591,47.6409,-62.0587,47.6412,-62.0592,47.6409,-62.0587
825,47.6806,-62.0638,47.6803,-62.0633,47.6806,-62.0638,47.6803,-62.0633
826,47.72,-62.0691,47.7197,-62.0686,47.72,-62.0691,47.7197,-62.0686
827,47.7593,-62.0751,47.759,-62.0746,47.7593,-62.0751,47.759,-62.0746
828,47.7986,-62.0817,47.7983,-62.0812,47.7986,-62.0817,47.7983,-62.0813
829,47.8378,-62.089,47.8375,-62.0886,47.8378,-62.0891,47.8375,-62.0886
830,47.8769,-62.097,47.8766,-62.0966,47.8769,-62.0971,47.8766,-62.0966
831,47.916,-62.1057,47.9157,-62.1052,47.916,-62.1057,47.9157,-62.1053
832,47.9551,-62.115,47.9548,-62.1146,47.9551,-62.1151,47.9548,-62.1146
833,47.994,-62.125,47.9937,-62.1246,47.994,-62.1251,47.9937,-62.1246
834,48.0329,-62.1357,48.0326,-62.1352,48.0329,-62.1357,48.0326,-62.1353
835,48.0717,-62.147,48.0714,-62.1465,48.0717,-62.147,48.0714,-62.1466
836,48.1104,-62.159,48.1101,-62.1585,48.1104,-62.159,48.1101,-62.1586
837,48.149,-62.1716,48.1487,-62.1712,48.149,-62.1717,48.1487,-62.1712
838,48.1875,-62.1849,48.1872,-62.1844,48.1875,-62.1849,48.1872,-62.1845
839,48.2259,-62.1988,48.2256,-62.1984,48.2259,-62.1988,48.2256,-62.1984
840,48.2643,-62.2134,48.264,-62.2129,48.2643,-62.2134,48.264,-62.2129
841,48.3025,-62.2285,48.3022,-62.2281,48.3025,-62.2286,48.3022,-62.2281
842,48.3406,-62.2443,48.3403,-62.2439,48.3406,-62.2444,48.3403,-62.2439
843,48.3786,-62.2607,48.3783,-62.2602,48.3786,-62.2607,48.3783,-62.2603
844,48.4165,-62.2777,48.4161,-62.2772,48.4165,-62.2777,48.4161,-62.2773
845,48.4542,-62.2953,48.4539,-62.2948,48.4542,-62.2953,48.4539,-62.2948
846,48.4919,-62.3134,48.4916,-62.3129,48.4919,-62.3134,48.4916,-62.313
847,48.5294,-62.3321,48.5291,-62.3316,48.5294,-62.3321,48.5291,-62.3316
848,48.5668,-62.3513,48.5665,-62.3508,48.5668,-62.3513,48.5665,-62.3508
849,48.6042,-62.371,48.6038,-62.3705,48.6042,-62.371,48.6038,-62.3706
850,48.6413,-62.3912,48.641,-62.3907,48.6413,-62.3912,48.641,-62.3908
851,48.6784,-62.4119,48.6781,-62.4114,48.6784,-62.4119,48.6781,-62.4115
