Time,Latitude,Longitude,Altitude,Heading_Angle,Path_Angle,LOS_Angle_Lat,LOS_Angle_Lon,Command_Lat,Command_Lon
4839,46.8076,-71.2024,0,0,0,40.6792,3.3887,0,0
4840,46.8076,-71.2024,70000,40.6792,0,40.6726,-0.282501,0,0
4841,46.8076,-71.2024,70000,40.6726,0,40.6654,-0.283453,-1.38477,0
4842,46.8251,-71.1804,70000,40.6421,0,40.6744,-0.285083,23.5061,0
4843,46.8425,-71.1583,70000,41.1601,0,40.6828,-0.286735,39.2,0
4844,46.8598,-71.1359,70000,42.0239,0,40.6898,-0.288396,39.2,0
4845,46.8769,-71.1131,70000,42.8878,0,40.695,-0.29008,39.2,0
4846,46.8937,-71.0899,70000,43.7516,0,40.6986,-0.291777,39.2,0
4847,46.9102,-71.0663,70000,44.6154,0,40.7,-0.293488,39.2,0
4848,46.9266,-71.0424,70000,45.4793,0,40.6991,-0.295222,39.2,0
4849,46.9426,-71.0181,70000,46.3431,0,40.6968,-0.296968,39.2,0
4850,46.9585,-70.9934,70000,47.207,0,40.6923,-0.298728,39.2,0
4851,46.974,-70.9684,70000,48.0708,0,40.6858,-0.300508,39.2,0
4852,46.9893,-70.943,70000,48.9347,0,40.6773,-0.302299,39.2,0
4853,47.0044,-70.9173,70000,49.7985,0,40.6666,-0.304112,39.2,0
4854,47.0192,-70.8913,70000,50.6624,0,40.6537,-0.305942,39.2,0
4855,47.0337,-70.8649,70000,51.5262,0,40.6385,-0.30779,39.2,0
4856,47.0479,-70.8382,70000,52.39,0,40.6212,-0.309648,39.2,0
4857,47.0619,-70.8112,70000,53.2539,0,40.6016,-0.311529,39.2,0
4858,47.0755,-70.7839,70000,54.1177,0,40.58,-0.313423,39.2,0
4859,47.0889,-70.7562,70000,54.9816,0,40.5555,-0.315333,39.2,0
4860,47.1021,-70.7283,70000,55.8454,0,40.5288,-0.317265,39.2,0
4861,47.1149,-70.7001,70000,56.7093,0,40.4998,-0.319212,39.2,0
4862,47.1274,-70.6715,70000,57.5731,0,40.4686,-0.321174,39.2,0
4863,47.1397,-70.6427,70000,58.437,0,40.4345,-0.323151,39.2,0
